,title,link
550,Mozilla Presses Pause on Facebook Advertising,https://blog.mozilla.org/en/mozilla/news/mozilla-presses-pause-facebook-advertising/
551,Seeking Fellows for a Better Internet: Apply,https://blog.mozilla.org/en/mozilla/seeking-fellows-better-internet-apply/
552,"Mozilla Statement, Petition: Facebook and Cambridge Analytica",https://blog.mozilla.org/en/mozilla/mozilla-statement-petition-facebook-cambridge-analytica/
553,Manoush Zomorodi says it’s time to get bored,https://blog.mozilla.org/en/products/firefox/manoush-zomorodi-bored-brilliant/
554,Firefox March Addonness: Ghostery (2)  Vs Decentraleyes (3),https://blog.mozilla.org/en/products/firefox/march-addonness-battle-8/
555,3 ways to break out of your social media bubble,https://blog.mozilla.org/en/products/firefox/irl-breaking-social-media-filter-bubbles/
556,Firefox March Addonness: Tab Centre Redux (2) vs Tabby Cat (3),https://blog.mozilla.org/en/products/firefox/march-addonness-battle-7/
557,Firefox March Addonness: Reverse Image Search (2)  Vs Unpaywall (3),https://blog.mozilla.org/en/products/firefox/march-addonness-battle-6/
558,Firefox March Addonness: Momentum (2)  vs Grammarly (3),https://blog.mozilla.org/en/products/firefox/march-addonness-battle-5/
559,Firefox March Addonness: uBlock (1) vs Kimetrack (4),https://blog.mozilla.org/en/products/firefox/march-addonness-battle-4/
560,Prepare to be Creeped Out,https://blog.mozilla.org/en/mozilla/news/prepare-to-be-creeped-out/
561,Firefox March Addonness: Tree Style Tab (1) Vs Don’t Touch My Tabs (4),https://blog.mozilla.org/en/products/firefox/march-addonness-battle-3/
562,Firefox March Addonness: Video Download Helper (1) Vs Cookie AD (4),https://blog.mozilla.org/en/products/firefox/march-addonness-battle-2/
563,"Latest Firefox available to users where they browse the web — laptop, Fire TV and the office. Plus, a chance to help with the next Firefox release!",https://blog.mozilla.org/en/products/firefox/latest-firefox-available-users-browse-web-laptop-fire-tv-office-plus-chance-help-next-firefox-release/
564,Firefox March Addonness is here,https://blog.mozilla.org/en/products/firefox/add-ons-madness/
565,Mozilla experiment aims to reduce bias in code reviews,https://blog.mozilla.org/en/mozilla/gender-bias-code-reviews/
566,Setting the stage for our next chapter,https://blog.mozilla.org/en/mozilla/setting-stage-next-chapter/
567,Mozilla celebrates 24 incredible women on International Women’s Day,https://blog.mozilla.org/en/mozilla/mozilla-celebrates-24-incredible-women-on-international-womens-day/
568,Celebrating 24 incredible women on International Women’s Day,https://blog.mozilla.org/en/products/firefox/celebrating-24-incredible-women-international-womens-day/
569,Why we need to hold algorithms accountable,https://blog.mozilla.org/en/products/firefox/irl-holding-social-algorithms-accountable/
570,Dear Mick Mulvaney: Don’t Let Equifax Off Easy,https://blog.mozilla.org/en/mozilla/dear-mick-mulvaney-dont-let-equifax-off-easy/
571,5 Ways to Take Screenshots Further,https://blog.mozilla.org/en/products/firefox/5-ways-take-screenshots/
572,Mozilla v FCC: Mozilla Re-files Suit Against FCC to Protect Net Neutrality,https://blog.mozilla.org/en/mozilla/news/mozilla-v-fcc-mozilla-re-files-suit-fcc-protect-net-neutrality/
573,Celebrate Firefox Internet Champions,https://blog.mozilla.org/en/products/firefox/celebrate-firefox-internet-champions/
574,Snips Uses Rust to Build an Embedded Voice Assistant,https://blog.mozilla.org/en/mozilla/snips-uses-rust-embedded-voice-assistant/
575,20 Big Ideas to Connect the Unconnected,https://blog.mozilla.org/en/mozilla/20-big-ideas-connect-unconnected/
576,Share Exactly What You See On-Screen With Firefox Screenshots,https://blog.mozilla.org/en/products/firefox/share-exactly-see-screen-firefox-screenshots/
577,“We’re creating a culture where people are constantly surveilled”,https://blog.mozilla.org/en/products/firefox/jon-ronson-twitter-shaming/
578,"On the internet, no one knows you’re doggo",https://blog.mozilla.org/en/products/firefox/irl-on-the-internet-no-one-knows-youre-doggo/
579,A Perspective: Firefox Quantum’s Tracking Protection Gives Users The Right To Be Curious,https://blog.mozilla.org/en/products/firefox/a-perspective-firefox-quantum-tracking-protection-gives-users-the-right-to-be-curious/
580,Jillian Mayer makes art for the post-screen era,https://blog.mozilla.org/en/products/firefox/jillian-mayer-makes-art-post-screen-era/
581,What the grayscale challenge taught us about phone addiction,https://blog.mozilla.org/en/products/firefox/grayscale/
582,Update: Mozilla Will Re-File Suit Against FCC to Protect Net Neutrality,https://blog.mozilla.org/en/mozilla/internet-policy/update-mozilla-will-re-file-suit-fcc-protect-net-neutrality/
583,An Open Letter to Justice Srikrishna About Data Privacy and Aadhaar,https://blog.mozilla.org/en/security/open-letter-justice-srikrishna-data-privacy-aadhaar/
584,Announcing the Reality Redrawn Challenge Winners!,https://blog.mozilla.org/en/mozilla/announcing-reality-redrawn-challenge-winners/
585,Announcing “Project Things” – An open framework for connecting your devices to the web.,https://blog.mozilla.org/en/mozilla/announcing-project-things-open-framework-connecting-devices-web/
586,Does facial recognition software have a racial bias problem?,https://blog.mozilla.org/en/products/firefox/irl-face-the-future/
587,Switch from Chrome to Firefox in just a Few Minutes,https://blog.mozilla.org/en/products/firefox/switch-chrome-firefox-just-minutes/
588,Everything you need to know about privacy may just be on Reality TV,https://blog.mozilla.org/en/products/firefox/everything-need-know-privacy-may-just-reality-tv/
589,Retrospective: Looking Glass,https://blog.mozilla.org/en/products/firefox/retrospective-looking-glass/
590,Progressive Web Apps are here. What’s the big deal?,https://blog.mozilla.org/en/products/firefox/progressive-web-apps-whats-big-deal/
591,Mozilla Empowers Journalists with the Power of A-Frame,https://blog.mozilla.org/en/mozilla/mozilla-empowers-journalists-power-frame/
592,Celebrating the tenth anniversary of International Data Privacy Day,https://blog.mozilla.org/en/mozilla/celebrating-tenth-anniversary-international-data-privacy-day/
593,"Get Firefox on your Amazon Fire TV, now with Turbo Mode",https://blog.mozilla.org/en/products/firefox/get-firefox-amazon-fire-tv-now-turbo-mode/
594,"Latest Firefox Quantum release available with faster, always-on privacy with opt-in Tracking Protection and new features",https://blog.mozilla.org/en/products/firefox/latest-firefox-quantum-release-now-available-with-new-features/
595,MOSS Q4: Supporting the Python Ecosystem,https://blog.mozilla.org/en/mozilla/moss-q4-supporting-python-ecosystem/
596,Browse without baggage in Firefox: Set Tracking Protection to always on,https://blog.mozilla.org/en/products/firefox/tracking-protection-always-on/
597,The Different Types of Privacy Protection,https://blog.mozilla.org/en/products/firefox/the-different-types-of-privacy-protection/
598,This is your brain on Wi-Fi,https://blog.mozilla.org/en/products/firefox/irl-your-brain-on-wifi/
599,10 Twitter bots that actually make the internet a better place,https://blog.mozilla.org/en/products/firefox/10-twitter-bots-actually-make-internet-better-place/
600,“Ewoks or Porgs?” and Other Important Questions,https://blog.mozilla.org/en/products/firefox/eworks-or-porgs-and-other-important-questions/
601,Mozilla and Sundance Film Festival Present: VR the People,https://blog.mozilla.org/en/mozilla/mozilla-sundance-film-festival-present-vr-people/
602,Mozilla Files Suit Against FCC to Protect Net Neutrality,https://blog.mozilla.org/en/mozilla/mozilla-files-suit-fcc-protect-net-neutrality/
603,Boost your digital fitness with a data cleanse,https://blog.mozilla.org/en/privacy-security/digital-fitness/
604,3 ways to spot fake Twitter accounts,https://blog.mozilla.org/en/products/firefox/irl-how-to-spot-a-bot/
605,As real as you and me,https://blog.mozilla.org/en/products/firefox/irl-season-2/
606,Firefox Extensions for New Year’s Resolutions,https://blog.mozilla.org/en/products/firefox/firefox-extensions-new-years-resolutions/
607,Firefox is Now on Amazon Fire TV – Happy Holiday Watching,https://blog.mozilla.org/en/mozilla/firefox-is-now-on-amazon-fire-tv-happy-holiday-watching/
608,Plugging in on Policy,https://blog.mozilla.org/en/mozilla/plugging-in-on-policy/
609,Private shopping is smart holiday shopping,https://blog.mozilla.org/en/products/firefox/private-shopping-smart-holiday-shopping/
610,Update: Looking Glass Add-on,https://blog.mozilla.org/en/products/firefox/update-looking-glass-add/
611,Firefox Focus Adds Quick Access Without Sacrificing Users’ Privacy,https://blog.mozilla.org/en/products/firefox/firefox-focus-adds-quick-access-without-sacrificing-users-privacy/
612,"Today’s net neutrality vote – an unsurprising, unfortunate disappointment",https://blog.mozilla.org/en/mozilla/internet-policy/todays-net-neutrality-vote-an-unsurprising-unfortunate-disappointment/
613,A new Firefox and a new Firefox icon,https://blog.mozilla.org/en/products/firefox/new-firefox-new-firefox-icon/
614,5 Things That Make Firefox Focus Great at Saving Mobile Data,https://blog.mozilla.org/en/products/firefox/5-things-make-firefox-focus-great-saving-mobile-data/
615,Early Returns on Firefox Quantum Point to Growth,https://blog.mozilla.org/en/products/firefox/early-returns-on-firefox-quantum-point-to-growth/
616,Mozilla Joins Net Neutrality Blackout for ‘Break the Internet’ Day,https://blog.mozilla.org/en/mozilla/news/mozilla-joins-net-neutrality-blackout-for-break-the-internet-day/
617,"See it, understand it, click it: The new Firefox is organized better",https://blog.mozilla.org/en/products/firefox/new-firefox-organized-better/
618,IRL Podcast: Net Neutrality Emergency,https://blog.mozilla.org/en/products/firefox/irl-podcast-net-neutrality-emergency/
619,Mozilla Awards Research Grants to Fund Top Research Projects,https://blog.mozilla.org/en/mozilla/mozilla-awards-research-grants-to-fund-top-research-projects/
620,What’s on the new Firefox menus? Speed,https://blog.mozilla.org/en/products/firefox/whats-new-firefox-menus-speed/
621,Mozilla is Funding Art About Online Privacy and Security,https://blog.mozilla.org/en/mozilla/news/mozilla-is-funding-art-about-online-privacy-and-security/
622,"New Firefox Preference Center, Feels As Fast As It Runs",https://blog.mozilla.org/en/products/firefox/new-firefox-preference-center-feels-fast-runs/
623,Mozilla Files Cross-Complaint Against Yahoo Holdings and Oath,https://blog.mozilla.org/en/mozilla/mozilla-files-cross-complaint-against-yahoo-holdings-and-oath/
624,"Woke up and thought you were in a different reality? Reality Redrawn Challenge launches with a total prize value of $40,000",https://blog.mozilla.org/en/mozilla/woke-up-and-thought-you-were-in-a-different-reality/
625,State of Mozilla 2016: Annual Report,https://blog.mozilla.org/en/mozilla/state-of-mozilla-2016-annual-report/
626,Announcing the Initial Release of Mozilla’s Open Source Speech Recognition Model and Voice Dataset,https://blog.mozilla.org/en/mozilla/announcing-the-initial-release-of-mozillas-open-source-speech-recognition-model-and-voice-dataset/
627,The reports are in and you’re wild about Firefox Quantum,https://blog.mozilla.org/en/products/firefox/wild-about-the-firefox-quantum/
628,Feel the Speed of the new Firefox,https://blog.mozilla.org/en/products/firefox/feel-speed-new-firefox/
629,Online shopping: Autofill your credit card info safely with Firefox,https://blog.mozilla.org/en/products/firefox/online-shopping-autofill-credit-card-info-safely-firefox/
630,Statement on FCC proposal to roll back net neutrality in the U.S.,https://blog.mozilla.org/en/mozilla/statement-on-fcc-proposal-to-roll-back-net-neutrality-in-the-u-s/
631,Firefox Private Browsing vs. Chrome Incognito: Which is Faster?,https://blog.mozilla.org/en/products/firefox/firefox-private-browsing-vs-chrome-incognito/
632,"When it comes to the web, Nick Nguyen wants to make shift happen",https://blog.mozilla.org/en/products/firefox/nick-nguyen/
633,Firefox Feels Like the Speed of Light,https://blog.mozilla.org/en/products/firefox/firefox-feels-like-speed-light/
634,Tackle Black Friday Shopping with the Help of Firefox Add-Ons,https://blog.mozilla.org/en/products/firefox/black-friday-shopping-firefox-add-ons/
635,"IRL status update: 1,000,000 downloads and a new episode",https://blog.mozilla.org/en/mozilla/news/irl-bonus/
636,Introducing the New Firefox:  Firefox Quantum,https://blog.mozilla.org/en/mozilla/introducing-firefox-quantum/
637,Fast. For good. Launching the new Firefox into the World,https://blog.mozilla.org/en/mozilla/fast-for-good-launching-the-new-firefox-into-the-world/
638,"Firefox Features Google as Default Search Provider in the U.S., Canada, Hong Kong and Taiwan",https://blog.mozilla.org/en/products/firefox/firefox-features-google-as-default-search-provider-in-the-u-s-canada-hong-kong-and-taiwan/
639,The New Firefox Is Here!,https://blog.mozilla.org/en/products/firefox/the-new-firefox-is-here/
640,The New Firefox: By the Numbers,https://blog.mozilla.org/en/products/firefox/the-new-firefox-by-the-numbers/
641,WebAssembly support now shipping in all major browsers,https://blog.mozilla.org/en/mozilla/webassembly-in-browsers/
642,"A Data Detox for a healthier, balanced digital life",https://blog.mozilla.org/en/privacy-security/data-detox/
